Date,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2015-04-08,0.2676029187584986,0.24231645536935498,0.257766822796442,0.26293207531822743,0.25018468778687075,0.3119599656121186,0.3782502997555237,0.2241309806576674,0.2147495508746263,0.3556151758731206,0.2832007158861896,0.37763462833484707,0.37448456806019725,0.3125104238855572,0.4550599417282703
2015-04-09,0.25886014454221373,0.24241795355891732,0.25758337451764907,0.26104109092841987,0.24945630576272196,0.3106635375132962,0.37467228282350523,0.22439047678457716,0.21268213727094476,0.36397577664855696,0.2834247279185651,0.3774105497626361,0.3787759190309401,0.31721757138758594,0.4408289398856893
2015-04-10,0.25759434937167974,0.22023858345164438,0.2561111782427085,0.2468520765270466,0.24243585597473027,0.3036158863353999,0.373418492264198,0.2231453223340308,0.21055387466952702,0.3635605264930219,0.27835023464361847,0.3785867818937331,0.37755692488612447,0.31625897977330825,0.43455265640259605
2015-04-13,0.25920367354415885,0.21678529638184632,0.2566447996421388,0.2404763717049766,0.24252354727362982,0.30401632388550504,0.37450964610447895,0.2221764698223796,0.21088441005013597,0.3664989552754218,0.27757856000465686,0.37808814485026243,0.3798729939761833,0.3167031772925051,0.43459086932136337
2015-04-15,0.25734308993454547,0.2163809124074464,0.26293257572553336,0.24074001992545557,0.24149037051931635,0.30641727642084543,0.3748326950307652,0.20840073839636208,0.21220029862204984,0.37305261815695917,0.2790085968807812,0.37552879396809435,0.3836508263566879,0.3184875537202797,0.43413598118892965
2015-04-16,0.26006467931347094,0.21397677951247301,0.2596530552128746,0.23972144926971373,0.24999109446151233,0.30618326651325506,0.3691553250239811,0.2079921002730021,0.21304576229284072,0.3763679167358557,0.28232352481196704,0.375994894552801,0.3835886867036788,0.3099679661136602,0.4368785330547488
2015-04-17,0.26391860352181506,0.21449828340152619,0.26414162910434563,0.24386170018965925,0.24999771713320304,0.3063892646481025,0.36444364325424483,0.2080631448396323,0.2147654569760869,0.39065474544560547,0.2828297998347817,0.3865794159025196,0.38895181337128376,0.31117989096209947,0.3791449161776088
2015-04-20,0.2648308901476705,0.21864306999201183,0.2668764742839284,0.24342263978477569,0.25488142545087655,0.3103931586410747,0.3687621224327928,0.20176218672625137,0.24633225065367245,0.38725337688699946,0.28597864653006266,0.3867125563365058,0.38718686711945904,0.3112119661446075,0.3787239987121516
2015-04-21,0.2660257763539616,0.21826029049164952,0.2444123427006285,0.24409434224634108,0.2549486261054593,0.31308351972539056,0.3687108858516083,0.20090178758598676,0.2644381989509907,0.4293551035625602,0.2921065941816048,0.3971194819077902,0.38597373963235976,0.31211867618022693,0.39245937693162053
2015-04-22,0.2662492207455372,0.21734205695385153,0.2709177007236895,0.24502415302228864,0.25894479743928983,0.31319356535767473,0.3616717880054975,0.20093821534891346,0.2643151228915229,0.4299978998895297,0.2983713127207581,0.40205080460318865,0.3853808513634748,0.2977044045331508,0.39356626107736425
2015-04-23,0.2670593020607858,0.2132618192585538,0.2733598478326047,0.2489655793320798,0.25928375147540383,0.3164400464125378,0.3473020924820417,0.20126940725943046,0.2765292842000126,0.43303208415713207,0.2991398931598488,0.40513752419707416,0.37738717498683805,0.3164893332867894,0.3927624824029681
2015-04-24,0.2674181235753945,0.24402705702681196,0.2729872241859143,0.263118205759684,0.26313575950722534,0.3124770290112253,0.34890845601758397,0.20188183383649058,0.276305022108665,0.426194358662017,0.30013994128514865,0.40434867019577436,0.37744265893633705,0.3146439227419259,0.3932816165976042
2015-04-27,0.27147755213954455,0.24325833733636618,0.275267169342515,0.26220592357373806,0.2662662997934072,0.31257113859451596,0.3493274565346469,0.19599060921565145,0.2847222230304399,0.4285563979455454,0.3058921072913998,0.4373384323347182,0.37224696435317367,0.3147058962090337,0.3898878679018628
2015-04-28,0.27157002057062224,0.2339215239089701,0.27517705972024453,0.2723634412780906,0.26612231683723003,0.3147474515594567,0.3460654154264034,0.1939549485666651,0.2854193938253464,0.42756402879485644,0.29385175468813013,0.4279329558640224,0.3718559889214019,0.31433589564867725,0.3966074337166664
2015-04-29,0.26661071831826993,0.23370219245778337,0.2760429979903671,0.27039941632040954,0.2649310429648755,0.31467577336552294,0.35014163134414245,0.20923401667643718,0.290059264094461,0.42872683803118566,0.2941610747588954,0.41190641856463944,0.3623198848555314,0.31233480236175165,0.40170237845468204
2015-04-30,0.26493377727321354,0.23427853579236044,0.27590399811862265,0.2697498783358612,0.2650660717690316,0.3148690821349656,0.3483110933215069,0.20813765828470124,0.29256017522239686,0.4282367245949394,0.2870399485063619,0.4054860733465059,0.3638218690297386,0.3165766300244244,0.4012165366205365
2015-05-04,0.26466117007675843,0.24107155283977696,0.2757171700985365,0.2703084315783562,0.3140588997151874,0.31502247767988634,0.3524421251510608,0.21931302028574112,0.29431061782996676,0.42856696322221643,0.28030773133989184,0.41803305178386113,0.36888977884144736,0.31671639363888116,0.3999749255729138
2015-05-05,0.29083605546729285,0.2427984563083165,0.26802378404822363,0.26919577331687955,0.32593490307180145,0.3151980638832306,0.35069242472431245,0.21886637138844411,0.3054096024752172,0.428449444099336,0.27320936600871987,0.4138274331319867,0.3611408043407672,0.33242138150606215,0.39816281646812623
2015-05-06,0.3011696217349576,0.2457434936203229,0.2713400507822398,0.2682231288159083,0.3318342809268461,0.32476563809849945,0.3520628007123011,0.21876596157337508,0.3185861419502944,0.43025970710246575,0.2726565874009038,0.40875947377141214,0.3549983745226909,0.33886825419300665,0.4113717195361867
2015-05-07,0.3075382977224635,0.24597402789072206,0.27269236376287,0.26596358080618787,0.3304344700541907,0.3261249582356141,0.3532247504094938,0.21713076912770213,0.31667721248927166,0.42900012294624096,0.2765138727975554,0.40813607088305665,0.35494673471946897,0.3358567276174309,0.4097805645564286
2015-05-08,0.3091735761177517,0.24098932457148364,0.2643039945574868,0.2670408178845296,0.3253786423206867,0.3238838331645337,0.35516227895171903,0.21614608850380612,0.3147634930442119,0.429889782720588,0.27867785664955663,0.4089194274302279,0.35445771522694347,0.33186021361093165,0.414241096574596
2015-05-11,0.3073928350163422,0.2415020034395712,0.26357575479635015,0.2696229049977922,0.325034099521779,0.32653654495196255,0.3539788225688959,0.21613241738460412,0.32130336205234694,0.42708024132044103,0.27780312722071393,0.42157244111382414,0.3542725484683986,0.33192023893562367,0.41053615810023636
2015-05-12,0.30916631745127876,0.24457431567351184,0.26378927096279603,0.27228156023598876,0.3282310502326869,0.3295563034165597,0.3530863247959226,0.2178094728191867,0.32172093526359724,0.4272446918153133,0.28295887415035725,0.41892587751794785,0.3480657489078366,0.3356422321671589,0.409687165988914
2015-05-13,0.309543702813961,0.2429548622944061,0.26636887183647334,0.2695857193660932,0.32845181441969806,0.3321077767195793,0.35377589995507047,0.2174741295399749,0.3178894471661868,0.4244336797547325,0.28267047705223713,0.41791458876711496,0.3517489413347743,0.3318675052226547,0.4094796743127943
2015-05-14,0.3098803911226336,0.24335633626937428,0.26675020129777594,0.2620197296044069,0.3260845019392973,0.32920971789326214,0.3539723887967657,0.2209685213404009,0.31896929933760015,0.4248526770282847,0.28268828936169177,0.40489760765562266,0.3520747006243516,0.3315991170266349,0.41096025661189906
2015-05-15,0.3109559391421618,0.24400168523841567,0.265032398321117,0.2567932354210014,0.326512777464707,0.33077356619149556,0.35428014133566377,0.2264730345275241,0.31704994245277385,0.4248119160500813,0.2591235624218817,0.4038694590320813,0.35244103453828934,0.3318684675400509,0.4115217108277692
2015-05-18,0.3117099670977236,0.24679424425393628,0.26170658394031304,0.25694013976722546,0.32470787834321374,0.3302944676954149,0.35416379663335895,0.2180531559250821,0.3133523311642544,0.4237984150937992,0.26888182735962385,0.40577208873520687,0.3531691842585949,0.3317988249440054,0.41071147112219236
2015-05-19,0.3108375281856654,0.24895085974427886,0.2642884152705142,0.2580173206992004,0.3256297717008439,0.33006878226559344,0.34767070343775697,0.21558984694187724,0.3141222365030447,0.41974672884092595,0.26891830094946695,0.4057882581628354,0.35163955273628245,0.33214450933307377,0.4117099294153588
2015-05-20,0.3101747771208734,0.24987686476038837,0.2670908785087933,0.26909775384218204,0.32284667700556724,0.32860398729378765,0.3468100776100622,0.21634015982935542,0.31366227605241825,0.4200107636101306,0.2695478806224745,0.4088163950948177,0.3469601988689877,0.33425135315882776,0.4062933742679474
2015-05-21,0.3105952436945,0.24820724905269576,0.266082037984,0.27072741584139914,0.32379647020771773,0.32882016750220006,0.3472163601993144,0.21328852846344887,0.31593549001639576,0.4211418546394006,0.26915350860332293,0.4091364065541989,0.3471443750067426,0.34823727683146477,0.40671381277451973
2015-05-22,0.3106429835602016,0.24598707530156066,0.2650670881258525,0.2730880759134361,0.32486578460415555,0.32871391727124777,0.345100894953237,0.2099980149545815,0.33940313129948185,0.4232667981747804,0.26917537305662237,0.40680849503319316,0.3441750820118137,0.348250349902101,0.40627149850971145
2015-05-25,0.310112929332462,0.24708851393160253,0.26542399335127315,0.27792228816520076,0.3252998447476303,0.32893843920142557,0.35156856913651524,0.20450012337513487,0.3416870335841592,0.42308750666358047,0.271203399161998,0.40846179994885795,0.3443976684967282,0.3503085467870675,0.402727105518377
2015-05-26,0.3060417837682398,0.24693630885889983,0.2653031524883089,0.27869270316642714,0.3222309622430265,0.3296583358323319,0.34991094456067995,0.20810933874532178,0.34164765525387064,0.4235135101890967,0.2715081762195628,0.41251976278133246,0.34242614600071203,0.3476407816596077,0.40843165362027756
2015-05-27,0.30603644559854437,0.24526635834751545,0.26281197957592434,0.40136951716316155,0.327346796919789,0.33098672261430595,0.35020790734617996,0.2219716010335651,0.3445393820200029,0.42300853327850574,0.26720114411030554,0.4088068409949477,0.34270544835285843,0.34575966239570655,0.41120993089467817
2015-05-28,0.30584183109970425,0.24662544081139282,0.26288776079374193,0.401429775358496,0.3282836745084273,0.313504304184552,0.3513351782428308,0.22174749424777906,0.348053788804381,0.4211628656028415,0.26899046419943556,0.4083942128406963,0.344460963241051,0.34487061473831315,0.40825691442820633
2015-05-29,0.30915735856524285,0.24661313682710867,0.26475060938159384,0.3969670668307693,0.32676005295884336,0.3066962915295039,0.35388093751004995,0.23908911508849126,0.3604998219254438,0.42076156207431414,0.26865790069818696,0.40862812654796865,0.36041624142855044,0.34413288111139545,0.400254292452595
2015-06-01,0.29188661881705164,0.24678497301116573,0.26237040665648925,0.39617786308962266,0.3274018333831616,0.3081294006752112,0.24098297619571063,0.24013710243002348,0.3593184718440121,0.44930660116863763,0.26039199257090245,0.4023794638264167,0.36143520905835014,0.3440059712361675,0.4004478073282917
2015-06-02,0.29594043919950025,0.24914400298570538,0.2649530022595373,0.3937874623449011,0.3283733001008466,0.30810545277043455,0.2543656039938575,0.24166575233848928,0.3612331365293013,0.449005569617804,0.2630624774628417,0.39319227970757925,0.3613942793590294,0.34718763762717053,0.4067786282478725
2015-06-03,0.2965458603519263,0.24913931610755483,0.2629074203182774,0.3936140170082774,0.33809848406086523,0.3081185572562305,0.25828186657616625,0.2973080767841226,0.3606352279591922,0.4277024447735793,0.2643022159798893,0.3926883871236432,0.3614100535697499,0.3477032316355251,0.4055539290684172
2015-06-04,0.29806198952015844,0.24848816342061775,0.26301738023034593,0.39620126089902646,0.3407843542352289,0.3084257994612111,0.2582803646471704,0.3023661726421278,0.3607309085698043,0.42196026394599684,0.26253831349113793,0.39263699879085184,0.3615161999209795,0.35039240358595813,0.40598539237849407
2015-06-05,0.2901533862788141,0.2438062444452585,0.2629916466118189,0.3942102348018758,0.3431766974549748,0.3023460275244081,0.25544317322665544,0.30086044109063,0.37301966032218786,0.42445309327135794,0.2620942354069531,0.38857383571345655,0.3601395492874616,0.3489699593419606,0.4094431125074538
2015-06-08,0.2890642249481746,0.24375549824545065,0.262699304305563,0.3931749927512246,0.34322957724547903,0.30223129032053353,0.25543120969746524,0.3334746259737025,0.374335016675699,0.42538190328996095,0.2615313286720915,0.38966671448559453,0.3324893637077643,0.3525001985988044,0.4073808548429727
2015-06-09,0.28773972242488577,0.2435214913246578,0.2651799903021512,0.3882413696968206,0.3433422528342567,0.29736479438015617,0.2564260209092304,0.3666369790976565,0.3767668518411047,0.4266685358185754,0.2657810386980921,0.3944199567628013,0.311183300128335,0.3510796223189772,0.4080422986246181
2015-06-10,0.287693956215513,0.24375416647533593,0.27646618904945525,0.39263451597270066,0.34390762980107054,0.2859622524183022,0.2505274554926,0.3682085574222338,0.37535892623087486,0.42408446283095047,0.26655245432220875,0.3982256158985621,0.3102305147705171,0.3473252661346226,0.40292701663704444
2015-06-11,0.2961928300613844,0.2451149972451805,0.2784335976346293,0.3923044594073772,0.3449595812115107,0.2896886832836044,0.2485646927498371,0.37048015081396884,0.37277402897901063,0.4219924220690811,0.26645222733521945,0.39773138836731475,0.3109541746764176,0.3482812351944854,0.3898432635760986
2015-06-12,0.2975728193929065,0.24135143130201592,0.2783498529203606,0.3923169822756249,0.34476849342834853,0.2866462019761123,0.24777472735441605,0.3710565683863692,0.3725685636713903,0.41974759842543335,0.2636185155897021,0.3975228302074213,0.3050961246062983,0.3483213226800879,0.37583729762601936
2015-06-15,0.29686631380405937,0.24409406971212666,0.2790124886229509,0.39128235810146617,0.3453339146004226,0.2850089348810933,0.24594092264847608,0.37113484972597127,0.3712669265978305,0.424137824658313,0.25184362461235366,0.3952597373188067,0.30495499562729955,0.3456238508972306,0.37601205463773235
2015-06-16,0.2968053337256585,0.24496898317956003,0.2770474906479965,0.3895150886689189,0.34377298297070746,0.2794916196969515,0.24543514239812259,0.3745299706774621,0.3715968452059481,0.42415998555637624,0.25259115559675904,0.39556112686111106,0.3038517268189772,0.345913583444812,0.37604520490310933
2015-06-17,0.29586541287123924,0.24497808303569232,0.2780331515568655,0.3882826358279814,0.34346714564640873,0.27772389668692515,0.2454558697299644,0.3754763024434167,0.38716576116017953,0.4242605088180099,0.25557783809179235,0.39527596203459325,0.3059830786088745,0.3529391481147282,0.3768942188973696
2015-06-18,0.29581599848906487,0.2438823677616042,0.2740679027599129,0.3884626811892973,0.34645330288015,0.25017541970177776,0.24315798101235314,0.385979751660168,0.38469509008176134,0.4242901905908937,0.25628281582159645,0.3931939562994524,0.30612479878455867,0.3499973907913458,0.3754419321671117
2015-06-19,0.2975881744999849,0.24338413678333407,0.27455181446372495,0.38436149811553494,0.34827862211518235,0.240659047950472,0.24422926854165158,0.39133153047960384,0.3828153364896706,0.42470151394467265,0.255571032602197,0.4016385651606845,0.3075755301770888,0.3496332214518143,0.37543222515386204
2015-06-22,0.3010071797269317,0.25045344124868535,0.27316082946089365,0.38553242701790774,0.34782744838570034,0.23823397215451386,0.24709043842137624,0.3903314546575077,0.38444621536032336,0.4247563309055204,0.2548441660490228,0.4088081100846637,0.3068605891091452,0.3511000357718303,0.41123016242592336
2015-06-23,0.30192487226075254,0.2542884083575174,0.271172278561584,0.3857343552271778,0.3468607746807722,0.23069734899749134,0.24868791951876415,0.39365068152036925,0.3867835992414152,0.42332458268429163,0.25508246167889354,0.39528864382042017,0.3078709857186853,0.35066393944871854,0.40927917947268805
2015-06-24,0.2999003345356873,0.24587474585297212,0.25920041914438824,0.3864283728067948,0.3424752037216181,0.22884641312059734,0.24724688907114611,0.39178773612311685,0.3884949765527204,0.42291747236276406,0.2522772706164265,0.3920122031404158,0.30845522017394317,0.3518127222012404,0.40694167887379307
2015-06-25,0.30126246189401323,0.23950193100492811,0.25586839630889846,0.38988562023678325,0.3435095300646401,0.22807048314730996,0.24537453999785405,0.39539920974553655,0.3858910403376484,0.42202207426353805,0.25337305077354,0.3901118693998342,0.282790907974089,0.3520002017694459,0.4115821996707509
2015-06-26,0.3035695743274996,0.24034110250155202,0.2540181683498264,0.38685467939687923,0.3365772685577658,0.22858396752290466,0.23812062998844885,0.3958591873437122,0.3870564826525713,0.422066727235767,0.2545912871328603,0.3898472573485451,0.27854747139706304,0.3494967164998917,0.4076636231383861
2015-06-29,0.30420951349905184,0.24190153098049125,0.25380282732663106,0.4129173763879845,0.33262150731171247,0.2290007110965067,0.23835706967198644,0.3981911489387957,0.389076764044379,0.42247810451873546,0.2519127776298583,0.38935629472770966,0.27885056641513817,0.3481083720301603,0.40979219691332297
2015-06-30,0.29615746184167047,0.2390020626257875,0.25366527508775055,0.41277899044637656,0.3326342245341968,0.2288952151184599,0.23717476070997667,0.4102228583859041,0.39094111681585964,0.41009367495406873,0.25152007655701,0.3917234866984396,0.2766371400350964,0.3500683918610935,0.40885865118726744
2015-07-01,0.2928921810638603,0.24077305793286075,0.25269332208055606,0.41292191329146016,0.32588679157321304,0.22026130950845546,0.23097388644809305,0.4105346812518397,0.39117250083610194,0.3701771818955604,0.23705998835781936,0.39111757930031144,0.27715995308404107,0.3488064419422163,0.39396449568112296
2015-07-02,0.2949457833817286,0.2408905950558099,0.25256262728471035,0.41146098305894374,0.326669440437083,0.21181890420494126,0.23125507209484705,0.4119194395805164,0.3898818831305073,0.36959522521646365,0.23742674167421893,0.39123869347130785,0.2794436349337594,0.3340030553117684,0.38985029889428846
2015-07-03,0.2941420195959315,0.2373383581640101,0.2532062391659795,0.4056920677961106,0.3244212476061963,0.21295752448647706,0.22845796260349427,0.4115069873317576,0.38995561153816855,0.3696483904534924,0.2351771995551462,0.3912331680768022,0.270260416587371,0.3339614777336842,0.3897509904231494
2015-07-06,0.28152141844176026,0.2370302079281647,0.2531830323463009,0.4061046569358028,0.3239333055122456,0.21212792295957764,0.22925191188449798,0.41116304092002653,0.38984566113537783,0.3660399370556637,0.2467089754480536,0.3908602773847845,0.26355699427350054,0.3277362817386185,0.39104814206607175
2015-07-07,0.2825166097598123,0.23608972591450594,0.25374181091697406,0.40776190648287297,0.32467969611994185,0.2168942907550239,0.22929897248725023,0.41121666407956625,0.3898214341396809,0.36623892623444626,0.2450111237160108,0.38880002103170125,0.2627663877260367,0.3273696164636766,0.392845263946369
2015-07-08,0.28098569355658976,0.24005319609451775,0.2524617047732404,0.4070927251187015,0.3246308026498081,0.2158679462745016,0.22861290420292016,0.41197777827008536,0.3892247697512253,0.36110346360688955,0.24522183749568247,0.38917321910801106,0.2540396226718943,0.34138911382689435,0.39445818369342794
2015-07-09,0.28102516048499804,0.242238054459648,0.24785851703021494,0.4080742637345077,0.3238047331968237,0.2146394030786307,0.22770927519275264,0.41229105255265613,0.3888605875728322,0.35752320820212374,0.24426867724629,0.3891743951407019,0.2490931031869853,0.33940286164232586,0.3930824894021353
2015-07-10,0.27892703745383696,0.24191797424301292,0.24813865986796316,0.40817650249007215,0.31743357158466695,0.2130960193864763,0.2263620742518345,0.4126202486027317,0.38832274749556916,0.36243249146295464,0.24171872333280156,0.3889845351712287,0.25857629223395334,0.3394613439040479,0.3926757777324171
2015-07-13,0.27532469352255584,0.24383754481142852,0.2469929647911524,0.40686401827755864,0.3174976581777095,0.21855826107653736,0.22857382541454654,0.41261544971610825,0.386798648585501,0.3528780167828413,0.2409182415712901,0.3790467129483046,0.25221298323919533,0.3362088019817005,0.39193569981919274
2015-07-14,0.27455732114194076,0.24524941388001123,0.24482218843403933,0.40666498761480185,0.3138981629377248,0.21459430210530206,0.22199393290234537,0.41252499496859263,0.36662895737191276,0.3527469639903539,0.23630865551793945,0.37423571817760654,0.2515348365128097,0.33665576760314636,0.39203647023406335
2015-07-15,0.27305473051216683,0.24669618132723312,0.24876260849579696,0.40644071537950704,0.3141372675056617,0.21157785658099623,0.22238284555988677,0.41235650932927503,0.3510223810724006,0.3048861762845225,0.22838763318184738,0.36265606300470676,0.25051316016153835,0.33535794237413685,0.3828235149273022
2015-07-16,0.2846743734666045,0.24700507012750506,0.21743091387780877,0.4104311340381466,0.3102577545338407,0.21225268480705153,0.2238708066228942,0.4130448606196841,0.35074750225177936,0.30408200725260676,0.2213866989927343,0.3572234583925235,0.2505615439785614,0.3345371415065546,0.38199040461997624
2015-07-17,0.2850875365533414,0.24824774009842693,0.2151958894524561,0.41150174115073007,0.3092375866213572,0.20918526814057992,0.22574373710753778,0.4133625485506855,0.34311104451056834,0.29936851508227874,0.21969632511530734,0.3535623166575879,0.2505852321239369,0.31597646409096614,0.3829729291712609
2015-07-20,0.2846874773205106,0.21546091889223612,0.21164145372565094,0.40208601527148324,0.3030702098580359,0.20912813125593602,0.22293760046495817,0.41312014483361625,0.34249490288144374,0.29915289135671114,0.2189573851834971,0.3538633330313789,0.25094917906267483,0.3156805685732782,0.3875911555244755
2015-07-21,0.28422616371031006,0.31274554559052625,0.20969185700699913,0.40405342281633183,0.3081439999954019,0.2083294010707,0.22658480373537962,0.41311777696229446,0.33408458241313993,0.4281056929593237,0.2144787695591942,0.29763348047722454,0.2570742648387112,0.32047956321046495,0.37421493849252546
2015-07-22,0.28487688093653074,0.3121537942639258,0.2109751253723054,0.39614584575899964,0.30936446370219484,0.20591194784467476,0.22288623099335883,0.4137577336076979,0.33477160850164545,0.4352569254303414,0.21429864590898615,0.298210445728786,0.2545824693186649,0.32393739192176557,0.3667820073306532
2015-07-23,0.2852764056622605,0.31245765926844093,0.2087537801903707,0.3948419912918602,0.3093438280640866,0.20633858960745532,0.21565261817604633,0.406996524599049,0.33208233858569725,0.4337251949640023,0.2152049677385113,0.2983106344149782,0.24633746407280804,0.32407449058472226,0.35482403019967257
2015-07-24,0.2854233708820907,0.31243073455265896,0.2235079304227327,0.3976240118074992,0.30909797700132235,0.2058169860053507,0.21260193154088802,0.4070338991918364,0.3310719036522589,0.43426675249678154,0.2095064436984136,0.29310514123465015,0.24342955421178494,0.3222317858044899,0.360361607807767
2015-07-27,0.28699122777713,0.31185390121493495,0.22433870927406066,0.3986742573688666,0.2700786052637884,0.2102686089423268,0.20725870615813113,0.40816058960801416,0.3301209687869582,0.4345058847284177,0.2068566267404837,0.27337843190612576,0.24885130488259397,0.3373430392863366,0.35967606397821644
2015-07-28,0.2596856700002622,0.310003835365825,0.22487451180040763,0.39918498604536246,0.2532781394191972,0.2144935466256255,0.20589839144036373,0.408655746523095,0.3211577563734865,0.43365208022476864,0.21564065661331291,0.2772680951604583,0.25012966613988324,0.31620477791287527,0.3743702626453991
2015-07-29,0.23710471977749545,0.30892011027726707,0.2211670872258462,0.399363951695443,0.2407660086531653,0.2007091754558684,0.20537614305296073,0.40879516141474337,0.30697309005233314,0.43253473117826374,0.2143437237563629,0.2731315483952154,0.25231686807195464,0.3122020749965707,0.3872790306992346
2015-07-30,0.2287545676745246,0.31020341269876517,0.22062246233856042,0.3987399314057862,0.2372687825746434,0.19884090878685737,0.21923446416685718,0.41338474863980357,0.31153823938401737,0.43362645054945786,0.2343944883326665,0.2729918605342486,0.2518868780995066,0.3121425208963019,0.4225527382171846
2015-07-31,0.23558092971903033,0.31016418476691077,0.22211608957334478,0.398810333376991,0.23678179462690557,0.19904327866285046,0.22613792638359834,0.41337917878891645,0.3121606890322908,0.43318828484900995,0.244844471889002,0.2754199326737721,0.2511541302883422,0.31202443311792355,0.43017001835218677
2015-08-03,0.2358191466931753,0.3083190900520074,0.22211217592257262,0.39767217443881153,0.2354507688426802,0.19393166589502375,0.2284377749364033,0.4134416202845044,0.30670347877589227,0.4301619247740981,0.24631705161666895,0.2544314940433441,0.25091018683309435,0.3045403184642844,0.4286402162630429
2015-08-04,0.23353447622076995,0.30726307592045765,0.22357291416694977,0.40256896290425426,0.23422590837381257,0.18862802402130782,0.22822092631780597,0.41248933578219726,0.3062493986699933,0.4292847015394963,0.23890558407586254,0.2540973802080349,0.2513168000839837,0.2924244677819852,0.4224919777669878
